order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD388584,ID0579408576,28/04/2019,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",23445,77.44,-37.8202103,144.9684007,0,23522.44,Autumn,TRUE,0.2063,great tablet. no problems at all. excellent price.,1
ORD446116,ID0233314914,30/05/2019,,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750,68.57,-37.8042151,144.9748386,25,3631.07,Autumn,TRUE,1.6669,the pen was stuck in the phone and broken. ... the pen was stuck in the phone and broken. the s pen sensor was also broken. scuffs on the phone as expected. the charger that came with the phone was not sufficient to charge it.,0
ORD304420,ID2686224593,7/03/2019,,"[('Candle Inferno', 1), ('Toshika 750', 1), ('iStream', 2)]",5050,49.9,-37.8113501,145.0009867,10,4594.9,Autumn,FALSE,,screen breaks easily holding this phone without a case is like holding a wet soap with bare hands. broke my screen on the first day. very cheap material. verits just for show.,0
ORD162354,ID3961293507,28/03/2019,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1)]",3405,52.93,-37.8082401,144.9632852,15,2947.18,Autumn,FALSE,1.2776,not good had to return it b/c it was not correctly unlocked.,0
ORD267743,ID3085955038,25/05/2019,Nickolson,"[('iStream', 1), ('Universe Note', 2)]",7050,,-37.8186918,144.9815676,5,6763.91,Autumn,TRUE,1.0567,"don't waste your money this is the second time i purchased this phone for my husband. it works for a week, then it freezes and never works again... wouldn't recommend.",0
ORD138651,ID1881118510,5/12/2019,Thompson,"[('Olivia x460', 2), ('iStream', 2), ('Universe Note', 2)]",9650,86.07,-37.8002597,144.962533,0,9736.07,Summer,FALSE,1.9389,i get my money's worth thank you it was what i expected thank you,1
ORD129494,ID2975216739,19/07/2019,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('Toshika 750', 2)]",15380,82.4,-37.7992678,144.9591998,25,11617.4,Winter,TRUE,1.8344,just as described great deal,1
ORD069021,ID2324025352,6/10/2019,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Olivia x460', 1), ('Universe Note', 1)]",9855,87.24,-37.8171306,144.9528792,5,9449.49,Spring,TRUE,0.7122,"buena calidad precio al principio todo maravilloso, luego vino la fatídica actualización de febrero que dejó el teléfono muerto, allí empezó todo una serie de contratiempos ya que la empresa no tiene soporte en estados unidos, tuve que tramitar varias veces el reembolso por digico.",0
ORD309629,ID4297530206,5/02/2019,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('iStream', 1)]",7320,80.23,-37.8056745,144.9767253,10,6668.23,Summer,FALSE,1.5706,"great phone! phone is great, unlike us version has fingerprint scanner. has wifi tethering unlocked, that is unusual nowadays for the us market. camera is great, almost pure stock android.battery is good for a full day. love this phone!! tried htc10, alcon7, and pixel - ended up with toshika.",1
ORD186278,ID3293340276,5/05/2019,Nickolson,"[('Thunder line', 1), ('pearTV', 2), ('Universe Note', 2)]",21700,81.02,-37.8239116,144.9817443,25,16356.02,Autumn,TRUE,1.2247,"i love this phone!!! its amazing! takes beautiful pics, doesnt drop calls, has alot of space, works good, is fast, i love it!!!",1
ORD000862,ID0356098228,21/04/2019,Bakers,"[('Thunder line', 2), ('Toshika 750', 1), ('Lucent 330S', 1), ('pearTV', 2)]",22530,,-37.8207054,144.9907826,15,19217.56,Autumn,FALSE,1.2547,great price. fantastic gift! i would recommend this for a gift for all ages.,1
ORD073626,ID0294620720,4/09/2019,Nickolson,"[('pearTV', 2), ('Lucent 330S', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",22920,99.11,-37.819322,144.9627003,10,20727.11,Spring,TRUE,0.6078,three stars its excellent no concerns as at the moment.,1
ORD090114,ID5668043860,24/01/2019,Bakers,"[('iStream', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",5980,,-37.7999953,145.0149822,15,5168.47,Summer,FALSE,2.0632,great phone for the price. great phone. the battery life is not the greatest. suggested apps when you select certain features is annoying.,1
ORD071224,ID0591306361,6/04/2019,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",4635,80.58,-37.825062,144.9569625,15,4020.33,Autumn,TRUE,1.3204,excellent deal recommend to buy!☺️ excellent phone came looking brand new! had no troubles at all i recommend buying it! excellent deal was very great! came with phone and charger,1
ORD287014,ID0846567040,10/08/2019,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('Toshika 750', 1), ('pearTV', 2)]",23990,63.43,-37.8231031,144.9699767,10,21654.43,Winter,FALSE,0.5032,original funciona bien,1
ORD068084,ID3862791979,29/04/2019,Bakers,"[('pearTV', 2), ('Thunder line', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",19485,65.3,-37.8116974,144.9832675,5,18576.05,Autumn,FALSE,1.0691,nice phone i have always had a olivia but wanted to try something different. i'm very happy with the pixel xl!,1
ORD083889,ID4633638466,7/11/2019,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",20845,76.68,-37.8064157,144.9440786,0,20921.68,Spring,FALSE,0.7446,great little phone love phone just wish screen was a little bit bigger but other than that nice device,1
ORD004077,ID0634775467,13/12/2019,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 2), ('Alcon 10', 2)]",33175,78.63,-37.8110061,144.9391056,25,24959.88,Summer,TRUE,0.7245,one of my worst buys the phone i recieved the ear speaker doesn't work and for the person your calling to be able to have them hear you you have to keep the phone on speaker,0
ORD176846,ID1463547062,12/09/2019,,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,79.82,-37.8192852,145.0018656,5,9451.57,Spring,FALSE,1.1872,"great value great phone, great battery life, best android interface",1
ORD391255,ID0384013628,9/01/2019,Bakers,"[('Toshika 750', 2), ('Universe Note', 2), ('Alcon 10', 2), ('iAssist Line', 1)]",35665,96.36,-37.801049,144.98937,10,32194.86,Summer,TRUE,1.1215,four stars excellent product. unlocked phone correctly,
ORD449566,ID0593055580,5/05/2019,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('Toshika 750', 2)]",29990,81.02,-37.8116412,144.9639439,25,22573.52,Autumn,TRUE,0.9178,"meh ok, so i got it and its a nice phone, a little beat up but looks great. solid battery life but for the life of my i cant get a steady wifi connection on this thing. love the suite of apps but i'll be returning it for a s7 or s8 active.",1
ORD182701,ID0710001474,13/06/2019,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1)]",,63.47,-37.8139932,144.9361387,0,,Winter,TRUE,0.9724,"bad face id it is a bad shopping experience. when i recieved the alcon, it looks ok,but face id doesn't work.",0
ORD262083,ID1560149561,11/09/2019,Thompson,"[('Universe Note', 2), ('Toshika 750', 1), ('iStream', 1)]",11370,102.82,-37.8153997,144.9378383,25,8630.32,Spring,TRUE,0.8666,five stars love it,1
ORD315491,ID1492175304,21/07/2019,Thompson,"[('Alcon 10', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",20940,56.69,-37.8024412,144.9636936,5,19949.69,Winter,FALSE,1.8534,"dont buy brought this phone, because it says it can be used internationally. does not work internationally.",
ORD207561,ID1224821954,3/07/2019,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",9905,64.24,-37.8120683,144.9383555,15,8483.49,Winter,TRUE,0.7692,this phone sucks it never enough memorie it has problems answering and ... this phone sucks it never enough memorie it has problems answering and ending calls. never again will i buy this phone,0
ORD414038,ID0589484813,14/04/2019,,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455,81.03,-37.8202914,144.9576972,10,3190.53,Autumn,TRUE,,thanks it’s a very good value worth what i paid thanks,1
ORD345270,ID2975216742,24/02/2019,,"[('Toshika 750', 1), ('Universe Note', 1), ('iAssist Line', 1)]",9995,84.18,-37.7994034,144.9594815,0,10079.18,Summer,FALSE,1.8368,five stars good buy,1
ORD279192,ID0589421003,23/04/2019,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Olivia x460', 1)]",,79.82,-37.8096433,144.9725187,5,,Autumn,TRUE,1.0301,excellent battery life! my husband absolutely loves this phone! he is a salesman and relies heavily on his phones performance. this one really delivers by keeping a charge longer than any phone he's previously owned. he uses face recognition which works really well. i highly recommend this phone!,1
ORD062949,ID0708722574,14/04/2019,Thompson,"[('Universe Note', 1), ('Olivia x460', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",17765,80.82,-37.8070734,144.9559498,25,13404.57,Autumn,TRUE,0.9993,great buy great buy only issue can't talk on phone and read emails or view pictures at same time. it works differently then note 3,1
ORD332439,ID0634783340,10/02/2019,Thompson,"[('iStream', 2), ('iAssist Line', 2), ('Alcon 10', 2)]",22650,92.38,-37.8122532,144.9388133,5,21609.88,Summer,TRUE,0.7275,you get exactly what you expect i love this phone. great buy,1
ORD180898,ID1224869059,17/05/2019,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Universe Note', 1), ('Toshika 750', 1)]",11090,60.68,-37.8136879,144.9407992,5,10596.18,Autumn,FALSE,0.5628,great buy! everything wad simple putting on my metro pics account. highly recommend this company,1
ORD107728,ID5668043845,14/07/2019,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",16580,73.27,-37.8006735,145.0184852,10,14995.27,Winter,FALSE,2.2934,"snappy and nice phone can not beat this phone for the price. replaced my universe s6 that went out after year and half. not as fast as the s6, but close enough that i don't miss it. only have a couple of graphics intensive games, but is handling without issue.",1
ORD254947,ID2696446375,14/03/2019,,"[('pearTV', 1), ('Universe Note', 1)]",9760,78.36,-37.8117628,144.985371,5,9350.36,Autumn,TRUE,,just great came on time works great,1
ORD008729,ID0356099095,14/01/2019,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",18860,96.12,-37.8208489,144.9946581,25,14241.12,Summer,TRUE,1.2092,"awesome phone i've had this phone for a week, so far so good. phone was in perfect cosmetic condition. phone looks and operates awesome.",1
ORD292916,ID0060072264,7/01/2019,Thompson,"[('Thunder line', 1), ('iStream', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",5935,97.2,-37.8211212,144.955198,0,6032.2,Summer,TRUE,1.1813,"nice tablet, gives different choices for readers. easy to use.",1
ORD157147,ID0846540128,25/06/2019,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",6775,75.14,-37.8046614,144.9927895,10,6172.64,Winter,TRUE,0.6315,five stars thank you,1
ORD015096,ID0591317276,2/03/2019,Nickolson,"[('Olivia x460', 1), ('pearTV', 1)]",7535,82.52,-37.8254774,144.9569897,25,5733.77,Autumn,TRUE,1.3442,"good phone good phone. had one before and liked it. i set it on top of my car and drove away, and lost it. had to have another.",1
ORD180656,ID2181268838,1/08/2019,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('Universe Note', 1), ('iAssist Line', 1)]",10425,64.47,-37.8123798,144.9543822,10,9446.97,Winter,FALSE,0.644,light and strong nice phone,1
ORD136782,ID2975216739,3/07/2019,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('iAssist Line', 1)]",5635,73.01,-37.7992678,144.9591998,25,4299.26,Winter,FALSE,1.8344,great phone! works great...i have straight talk/at&t,1
ORD470837,ID0030948166,7/12/2019,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,79.06,-37.8144574,145.0077358,15,8052.06,Summer,FALSE,1.2066,excellent like it,1
ORD427957,ID0591428011,16/11/2019,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",19245,75.84,-37.8179891,144.9620086,5,18358.59,Spring,FALSE,0.6667,good good phone for this money,1
ORD190968,ID6167191714,18/07/2019,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Universe Note', 1)]",9000,66.91,-37.8192035,144.9541322,25,6816.91,Winter,FALSE,0.9562,"works great, upgraded from thunder line to full size thunder, couldn’t be happier!",1
ORD335328,ID3721154040,31/03/2019,Bakers,"[('iAssist Line', 2), ('Alcon 10', 1), ('iStream', 2)]",13700,81.86,-37.8157557,145.0126113,15,11726.86,Autumn,TRUE,1.6574,so far very good for the price it out preforms high end alcons. love the pop-up selfie cam. speed is amazing navigating websites and gaming.,1
ORD141120,ID0128882462,20/02/2019,Bakers,"[('Toshika 750', 1), ('pearTV', 2), ('iAssist Line', 2), ('Candle Inferno', 1)]",21820,75.85,-37.8014087,145.0020552,10,19713.85,Summer,FALSE,1.1287,price love the phone,
ORD393137,ID0245802553,30/04/2019,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1), ('iStream', 2), ('Universe Note', 1)]",9340,,-37.8003008,144.9587389,15,8007.48,Autumn,FALSE,1.7176,best out there amazing this phone has everything i need and more in a phone. could not be more satisfied. no problems too,1
ORD220405,ID3945799004,1/09/2019,Nickolson,"[('pearTV', 1), ('iStream', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",9930,78.05,-37.8149016,144.9607464,10,9015.05,Spring,FALSE,0.8766,i love my new phone!! very nice phone. i love the understated style and the color. it takes awesome pictures. very pleased.,1
ORD148997,ID0294624264,26/02/2019,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180,69.46,-37.8190237,144.9645972,15,8722.46,Summer,FALSE,0.4382,verizon phone i received this phone so quickly i could hardly believe it! i would definitely order from you again!,
ORD066026,ID0049492978,7/05/2019,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Universe Note', 2), ('Lucent 330S', 2)]",15905,49.08,-37.8212482,144.9749511,0,15954.08,Autumn,FALSE,0.5592,"so total waste of time and phone was supposed to be unlocked but just found out if isn’t, so total waste of time and money",0
ORD238107,ID2189506551,10/06/2019,Nickolson,"[('iStream', 2), ('Thunder line', 2)]",4660,77.37,-37.8097211,144.972937,15,4038.37,Winter,TRUE,1.0317,amazing great phone really great,1
ORD469935,ID0207093497,21/08/2019,Bakers,"[('iStream', 2), ('pearTV', 2)]",12920,67.12,-37.8042619,145.0071916,5,12341.12,Winter,FALSE,1.2304,best way to shop!!!! best way to buy a new phone. saved $200 buying on digico vs. sprint store. loving my new phone and all its features!,1
ORD083747,ID0245807247,25/03/2019,Thompson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770,84.08,-37.7994363,144.9591555,25,5911.58,Autumn,TRUE,1.8169,cost efficient....works in the caribbean liked everything....works well,1
ORD384319,ID6167191708,8/02/2019,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2)]",9810,73.76,-37.8187081,144.9553366,15,8412.26,Summer,FALSE,0.9899,good phone for a simple user i like this phone look premium for its price,1
ORD091844,ID1525908983,21/06/2019,Nickolson,"[('pearTV', 1), ('Universe Note', 1)]",9760,76.88,-37.8231366,144.9783733,10,8860.88,Winter,TRUE,0.926,good smart phone i sent this to my relative of another country and it works good. display is great. screen resolution could be better but absolutely okay. tun off and on button should be one press only.,1
ORD138443,ID0634783913,7/12/2019,Thompson,"[('Olivia x460', 1), ('Thunder line', 2), ('Toshika 750', 1)]",9905,93.33,-37.8135585,144.9371334,25,7522.08,Summer,TRUE,0.8793,comparable to my alcon xs max absolute beast. best android phone i’ve ever tried. battery lasts more than my alcon. amazing pictures with wide angle. equivalent gaming performance to my alcon xs max. absolutely crazy. the price is extremely good. this is as good or better than olivia flagship. 10s+,1
ORD250692,ID3212024927,15/05/2019,Thompson,"[('Universe Note', 2), ('Alcon 10', 1)]",15850,63.87,-37.807198,144.9487152,5,15121.37,Autumn,FALSE,0.6264,"it is a simple phone, durable and clear. ... it is a simple phone, durable and clear. i did not realize it did not bring a sim card with it - i don't know if the seller mentioned that or not because i don't recall - just beware you need to get a sim card if you buy this phone.",1
ORD050136,ID5402876537,5/09/2019,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 2), ('Thunder line', 1), ('iAssist Line', 2)]",25755,76.61,-37.8210658,144.9770455,25,19392.86,Spring,FALSE,0.7141,"good value for the money, love the candle for reading",1
ORD304312,ID4520380509,26/06/2019,Thompson,"[('iStream', 1), ('Universe Note', 2), ('Toshika 750', 2)]",15690,77.27,-37.8116827,144.9563755,0,15767.27,Winter,TRUE,0.8258,five stars love my phone,1
ORD471447,ID0298045602,28/07/2019,,"[('Alcon 10', 2), ('Toshika 750', 2), ('Candle Inferno', 2), ('pearTV', 1)]",33710,78.42,-37.8251456,144.9611549,10,30417.42,Winter,TRUE,1.0377,"sd card slot, extremely fast, beautiful device best phone i have ever had, absolutely no complaints, and takes sd card",1
ORD279642,ID0769188525,24/06/2019,Nickolson,"[('Universe Note', 1), ('iStream', 1), ('iAssist Line', 1)]",5825,72.36,-37.8011793,144.9739477,0,5897.36,Winter,FALSE,1.9769,"great buy! the phone arrived in perfect condition, no scratches or damage of any kind, actually it's like new. i tested the battery life and it is in excelent condition too. the phone is unlocked as advertised.",1
ORD435971,ID3094966838,21/10/2019,Thompson,"[('Toshika 750', 1), ('Universe Note', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",14530,104.47,-37.8024388,144.9482868,5,13907.97,Spring,TRUE,1.1443,still learning everything she can do.  good for a room.  volume is pretty good without an additional speaker,1
ORD000183,ID0123355934,21/01/2019,Thompson,"[('Toshika 750', 1), ('Thunder line', 1), ('pearTV', 1)]",12810,109.13,-37.7974545,144.926022,5,12278.63,Summer,TRUE,2.5093,this is a step up from what my son was using. he said it does well and easy to use.,1
ORD051078,ID0531390702,6/10/2019,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('iStream', 1), ('Candle Inferno', 1)]",16120,83.06,-37.8254474,144.9530928,0,16203.06,Spring,FALSE,1.5174,this is an intermediate size tablet that works very well for its designed purpose. the price was good and it has plenty of acc.,1
ORD308612,ID0621539578,21/10/2019,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('Candle Inferno', 1)]",17500,77.55,-37.8143806,144.9597841,25,13202.55,Spring,FALSE,0.9787,fresh water only just remember it doesn't say which water it's water proof to. don't just go jumping in any pool. it's meant for fresh clean non chlorine water the one a person would buy a house to enjoy.,1
ORD341330,ID0055931050,20/08/2019,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910,72.43,-37.8144329,144.948817,0,6982.43,Winter,TRUE,0.249,ok i did like the product very much thank you for ok,1
ORD302453,ID0709977744,10/02/2019,Thompson,"[('Lucent 330S', 1), ('pearTV', 2), ('iStream', 2), ('Candle Inferno', 1)]",14580,95.48,-37.8153659,144.9354149,15,12488.48,Summer,TRUE,1.0678,"a great buy! great phone, no scratches, quick shipping, awesome experience overall!",1
ORD126986,ID3208518273,9/01/2019,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",12400,,-37.8005101,144.9692496,15,10625.15,Summer,FALSE,2.0133,"looks and works like brand new you get a phone that looks and performs as new very happy, battery life is great will buy more phones her in the future",1
ORD441852,ID2643051717,2/01/2019,,"[('Thunder line', 2), ('Alcon 10', 1)]",13310,81.66,-37.8142698,145.0123841,25,10064.16,Summer,FALSE,1.5817,"great! love the phone, does everything i want and i am still learning how to use it! gray phone for all age groups.",1
ORD005631,ID0588197148,15/09/2019,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('Lucent 330S', 1), ('Alcon 10', 1)]",11340,75.89,-37.8120939,144.9738315,15,9714.89,Spring,FALSE,0.8157,four stars olivia always good,1
ORD328904,ID0114569880,23/06/2019,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Candle Inferno', 2)]",,75.45,-37.8173459,144.9658029,5,,Winter,TRUE,0.3577,"spec for price amazing phone, probably the best lucentrola phone",1
ORD230819,ID0575391650,19/01/2019,Nickolson,"[('iAssist Line', 1), ('Thunder line', 2), ('Alcon 10', 2)]",24485,,-37.8210808,144.983917,15,20889.83,Summer,FALSE,1.2932,high quality phone this definitely is a luxury phone with super high quality camera. everyone loves the photos it takes and high resolution screen. the cpu is powerful as well.,1
ORD374731,ID0060097369,2/11/2019,,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090,73.93,-37.8104058,144.9449218,15,9500.43,Spring,FALSE,,"crisp pictures best camera phone out there. though screen rotation is too sensitive as well as the touch screen, i am happy with the purchase",1
ORD406225,ID0575386418,8/03/2019,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 1)]",9870,67.98,-37.8202067,144.9843828,25,7470.48,Autumn,FALSE,1.3165,"it was in great shape. i got her a alcon 5s last ... i, got a alcon 6s plus for my daughter for christmas. it was in great shape.i got her a alcon 5s last year fo r christmas from deal fisher and that phone was great as well.",1
ORD463556,ID4826905596,29/11/2019,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,99.01,-37.8196218,144.9633907,5,4549.76,Spring,TRUE,0.5536,great smartphone great smartphone,1
ORD067735,ID3327893028,3/08/2019,Thompson,"[('Olivia x460', 2), ('Universe Note', 2), ('Lucent 330S', 2), ('Thunder line', 1)]",13990,,-37.8072356,144.9594694,15,11959.05,Winter,FALSE,1.2473,"five stars awesome phone, thin, fast! lucentrola did it again, converted a longtime pear user!",1
ORD218801,ID0370244513,4/07/2019,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",15730,57.36,-37.8016383,144.9690525,10,14214.36,Winter,FALSE,1.8881,"bad buy the cell worked two months and there was no more, not if the battery is damaged or just came",0
ORD478200,ID0575384688,1/08/2019,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('Alcon 10', 1), ('Universe Note', 1)]",23070,66.99,-37.8194259,144.9819366,10,20829.99,Winter,FALSE,1.093,good phone nothing,1
ORD217100,ID0128893036,3/06/2019,Bakers,"[('Thunder line', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",11690,66.06,-37.8014629,145.0065284,15,10002.56,Winter,TRUE,1.3746,por favor ser más responsables lo regrese porque no era desbloqueado tengo una semana y no tengo respuesta alguna,0
ORD479970,ID6167489419,7/11/2019,,"[('Olivia x460', 1), ('iStream', 1), ('Thunder line', 1), ('Universe Note', 2)]",10455,78.81,-37.8108822,144.9589878,10,9488.31,Spring,FALSE,,"great phone for the price! really terrific phone, does everything you can want",1
ORD258624,ID1132057267,30/11/2019,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('Alcon 10', 2)]",22500,82.75,-37.8161671,144.9453805,25,16957.75,Spring,TRUE,0.4163,not very good phone and rude sellers the battery life didn’t last long and sometimes the call and messages didn’t go through (tried telling the seller but they said “it was working well”),0
ORD161708,ID0233270841,28/04/2019,Bakers,"[('Alcon 10', 2), ('Universe Note', 2), ('iAssist Line', 2)]",29250,68.63,-37.7992834,144.9818062,0,29318.63,Autumn,TRUE,1.6782,"the description says it's $15 per month for 300 minutes ... the description says it's $15 per month for 300 minutes, but when you activate it, it only lets you use a plan that is unlimited calls and texts for $30 per month that ends wether you use any minutes or not. this is not what i expected or wanted.",0
