order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD264395,ID5648622173,2019-10-04,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('pearTV', 1), ('Lucent 330S', 2)]",11425,110.67,-37.80026420000001,144.9635872,15,9821.92,Spring,True,2.0047,great phone phone was great..the only problem was i didn’t realize that i needed a sim card so it took a little longer for me to activate it but very happy with phone battery life isn’t great,True
ORD345640,ID0289597227,2019-05-01,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 2)]",6910,79.19,-37.8114334,144.95132130000005,10,6298.19,Autumn,True,0.3986,five stars thanks,True
ORD273147,ID0030942766,2019-11-16,Thompson,"[('iStream', 1), ('iAssist Line', 1), ('Universe Note', 1)]",5825,100.72,-37.8050836,144.9479156,0,5925.72,Spring,True,0.8481,i love my phone :) i was looking to upgrade my 5s and at first i was skeptical about buying the 7. but it came in perfect condition and was worth the money! no scratches or dents even though it’s used.,True
ORD379994,ID0196907921,2019-05-30,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2)]",13310,66.67,-37.8275691,144.9581941,10,12045.67,Autumn,False,1.4125,"satisfied purchase for my mom and she is satisfied, it is unlock",True
ORD490180,ID2569100372,2019-09-21,Bakers,"[('Toshika 750', 2), ('pearTV', 1), ('Olivia x460', 1), ('iStream', 1)]",16325,33.25,-37.8234541,144.9937219,25,12277.0,Spring,False,1.504,sucks phone lasts 10 minutes. i would hardly say that's 70% won't buy from you again,False
ORD207660,ID0030220690,2019-06-29,Bakers,"[('Olivia x460', 1), ('Alcon 10', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",30225,54.8,-37.8246023,144.9888876,5,28768.55,Winter,False,1.719,defective product - phone stops working in a few months phone barely lasted 6 months. at first i had battery issues and now the phone won't start. the seller is clearly selling defective batched of product. i would suggest to stay away.,False
ORD325845,ID2266562019,2019-09-11,Thompson,"[('Toshika 750', 2), ('pearTV', 1), ('Thunder line', 1), ('iStream', 2)]",17430,99.99,-37.8116326,144.95668419999996,5,16658.49,Spring,True,0.8535,money well spent like new device. came as a t-mobile phone but wats easily moved to at$t. highly recommend for the money.,True
ORD170565,ID0579478356,2019-01-08,Thompson,"[('Thunder line', 1), ('Candle Inferno', 1), ('pearTV', 1)]",8920,75.9,-37.8204111,144.95337419999996,5,8549.9,Summer,False,1.0244,"similar to the s9, but so much cheaper! took some time before i bought the phone, but it was perfect in the end! great battery life. great cameras. great storage and ram. if only it had a finger print scanner. but it's just as good as the universe s9!",True
ORD181360,ID2177124616,2019-02-06,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Lucent 330S', 2), ('iStream', 2)]",7640,59.35,-37.8158954,144.9571814,5,7317.35,Summer,False,0.9589,"product defected note 8, not holding a charge and over heating",False
ORD188002,ID0595594349,2019-07-25,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('pearTV', 1)]",14435,63.88,-37.8102909,144.9692455,25,10890.13,Winter,True,0.9248,dislike i dislike the fact that the id i'm supposed to use with the phone isn't even available where i registered the phone.,False
ORD477511,ID6226313835,2019-02-26,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 2)]",13400,79.15,-37.8240192,144.98487519999995,15,11469.15,Summer,False,1.4766,fast phone fast phone nice camera,True
ORD462088,ID0663469701,2019-08-20,Bakers,"[('Thunder line', 2), ('iStream', 2)]",4660,72.24,-37.799771,144.9750334,10,4266.24,Winter,False,2.1099,good 1st generation phone from google good for a 1st generation. if you already used google for many products and services this phone will fit perfectly into your media environment.,True
ORD302401,ID3222703108,2019-06-30,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2)]",5310,69.03,-37.8030141,144.95607859999996,15,4582.53,Winter,False,1.3357,best phone ever had this phone for three years loved it. i can't wait to get another.,True
ORD423364,ID5668009767,2019-09-05,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1), ('iStream', 1)]",9960,90.76,-37.7993409,145.0019329,10,9054.76,Spring,True,1.3245,"no es ""global"", it's not ""global"" este producto no es ""global"", lo utilice 2 dias, la huella no es precisa. luego de los 2 dias comenzó con problemas en la pantalla. ahora esta en reparación a ver si pueden formatearlo e instalar nuevamente un soft apto para su uso fuera de china. me siento estafado por el titulo ""global"" en la publicación.",False
ORD216255,ID6200183408,2019-05-18,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Candle Inferno', 2)]",23210,79.76,-37.820463,144.9512264,10,20968.76,Autumn,True,0.9411,five stars i love it.,True
ORD187780,ID0260906813,2019-12-15,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,103.66,-37.8205572,145.0116272,10,10084.66,Summer,True,1.8603,great phone fully functional with no issues.,True
ORD072712,ID0054552820,2019-09-20,Nickolson,"[('pearTV', 2), ('Toshika 750', 2)]",21260,80.36,-37.8205902,144.9838249,5,20277.36,Spring,False,1.2747,this is the nicest phone i've ever had. i ... this is the nicest phone i've ever had. i was worried buying something this expensive from somewhere other than the manufacturer but it arrived on time and in the original box. was a breeze setting up and the resolution is absolutely amazing,True
ORD447450,ID0253027643,2019-07-24,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Thunder line', 2), ('Alcon 10', 2)]",31385,52.08,-37.8245451,144.9469959,5,29867.83,Winter,False,1.3216,two stars not happy but at least it’s cheap,False
ORD375227,ID0596909581,2019-09-26,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Lucent 330S', 2), ('pearTV', 1)]",16100,50.875,-37.8131242,144.9630993,0,16150.875,Spring,True,0.8323,excellent for the price. this is a really nice phone for the money. toshika is almost always spot-on with their products. it's not the latest and greatest processor or camera but my wife loves the size and features.,True
ORD034025,ID2978792697,2019-08-08,Bakers,"[('Alcon 10', 2), ('Universe Note', 1), ('iAssist Line', 2), ('pearTV', 1)]",32110,69.75,-37.8116233,145.0120991,10,28968.75,Winter,False,1.4944,wow this phone is an upgrade from my almost 6 year old note 3...........wow! what an upgrade! if it holds up as long as my note 3 then this will be a testament to olivia. the only con is that i cant replace the battery easily is needed.,True
ORD470839,ID0250479854,2019-08-11,Bakers,"[('Alcon 10', 1), ('Toshika 750', 2)]",17590,68.44,-37.81509060000001,145.0060096,0,17658.44,Winter,False,1.1045,"great product i love this phone, the one thing it lack is infrared everything else is good",True
ORD092492,ID4754200403,2019-10-04,Thompson,"[('pearTV', 2), ('Alcon 10', 1), ('Lucent 330S', 2)]",24030,84.79,-37.8164601,144.9283916,5,22913.29,Spring,False,1.6957,"changed it up! my lg v10 kept loosing battery life, and that was the price i paid when i bought a refurbished phone. i wont make that mistake twice! really happy since finding this a20 universe! still learning what it can do. great price for this kind of technology",True
ORD455630,ID0130043112,2019-09-26,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Universe Note', 1)]",14120,84.4,-37.80363610000001,144.9322365,15,12086.4,Spring,False,1.6473,good purchase this product came new in the box. i have been a long term alcon user but recently made the switch to this android phone and i am glad i did. great phone that takes amazing photos- the camera is such good quality. product arrived quickly and was as described.,True
ORD264021,ID6231506323,2019-04-05,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('pearTV', 1), ('Olivia x460', 2)]",11650,48.01,-37.8240266,144.9699522,5,11115.51,Autumn,False,0.6057,no carrier the device is not working in usa,False
ORD074553,ID0577396698,2019-09-18,Nickolson,"[('pearTV', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",34840,101.88,-37.8207774,144.981726,25,26231.88,Spring,True,1.0978,five stars i am completely pleased with this phone.,True
ORD069298,ID5002595031,2019-03-19,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",11140,49.09,-37.8125584,144.9525509,5,10632.09,Autumn,False,0.4823,olivia universe note 9 orchid purple huge fail !!! think item was counterfeit !!! never got a signal with different sim cards & then motherboard went out !!! olivia & square trade no help !!! no cell phone purchases @ this point from digico ever again !!! $ 900.00 plus dollars down the drain !!! only name brand carrier again !!!,False
ORD385299,ID0202767927,2019-07-29,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Olivia x460', 2), ('pearTV', 2)]",20380,58.14,-37.8049802,144.92496719999997,25,15343.14,Winter,False,2.1241,fragile screen the phone has an amazing battery capacity. but it had software malfunctions as well as a weak screen. i would not recommend it.,False
ORD468985,ID0575384839,2019-10-14,Nickolson,"[('Toshika 750', 2), ('pearTV', 1), ('Alcon 10', 2)]",32850,102.84,-37.8192935,144.9820908,15,28025.34,Spring,True,1.1054,perfect it's good. everything is great,True
ORD388302,ID0377540822,2019-02-03,Thompson,"[('pearTV', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",16030,77.43,-37.8172355,144.95315680000004,5,15305.93,Summer,True,0.7379,"this is decent reader and istream device. lots of bugs and gotchas when trying to use - icons going off screen, random locking, random performance hits while doing the same task. returned. buying an ipad mini 2. the build quality is just not there.",False
ORD305919,ID0298099373,2019-09-24,Bakers,"[('Alcon 10', 1), ('pearTV', 2), ('iAssist Line', 2), ('Candle Inferno', 1)]",26450,86.57,-37.8006641,144.9757176,10,23891.57,Spring,False,2.0062,five stars love this phone. easy to use and light. a bit on the large size.,True
ORD429033,ID0107156000,2019-11-26,Nickolson,"[('Universe Note', 1), ('iAssist Line', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",8285,85.58,-37.83036970000001,144.9881205,15,7127.83,Spring,False,2.0938,love it great gift for my mom,True
ORD396012,ID0767730103,2019-08-11,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 1)]",3450,70.97,-37.8045761,144.9705632,25,2658.47,Winter,False,1.5631,five stars got this for my dad and he really likes it.,True
ORD448320,ID5402876208,2019-01-31,Nickolson,"[('Olivia x460', 2), ('iStream', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",12930,78.76,-37.82138870000001,144.9779853,25,9776.26,Summer,True,0.8042,"was locked to at&t very disappointed. it was stated the device was gsm unlocked, upon taking it to t-mobile it rejected the sim card. they said is would not work. checked with at&t to find out that it could not be unlocked due to an over due payment. so the phone was not gsm unlocked.",False
ORD080794,ID4884440917,2019-03-11,Thompson,"[('Olivia x460', 2), ('Thunder line', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",13720,54.36,-37.7997859,144.9348862,25,10344.36,Autumn,False,1.7905,"no bueno one star because it came on time, however after week of usage the phone stopped turning on or was able to charge. no water damages or physical damages. phonr carrier couldn't help because we didn't purchase it through our phone company. ended up buying new phone through our phone company which we should of done in thr first place.",False
ORD383903,ID6167441009,2019-01-20,Thompson,"[('Candle Inferno', 1), ('iStream', 2), ('Thunder line', 2), ('Alcon 10', 1)]",14040,63.22,-37.807154,144.9600704,5,13401.22,Summer,False,1.298,"disappointed never buying an international version again. olivia pay doesn't work which is one of the most important features i was looking forward to, network reception is terrible, calls keep going straight to voicemail. never had that problem before w/ a cheaper phone. not worth the $1,000+ i paid. i wouldn't even pay $600 for the phone.",False
ORD346144,ID0501019041,2019-02-08,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400,102.47,-37.8037909,144.9733079,10,11262.47,Summer,True,1.6807,"nice asthetic, great all around phone great phone.. all around.. of course i don't download a lot onto it..but the asthetic is nice, but make sure you purchase a case.. screens are so fragile, and it costs more to fix the screen sometimes than the phone itself~!",True
ORD088051,ID0419481484,2019-02-09,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455,75.49,-37.8179488,144.9905544,0,2530.49,Summer,False,0.9762,long battery life really nice phone. the battery lasts a long time,True
ORD311773,ID1492145801,2019-04-14,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",5415,49.41,-37.8125749,144.95113669999995,25,4110.66,Autumn,False,0.3579,"tablet was brought for my fiance for christmas. i had to return it because it kept freezing up. also, it didnt get clash of the clans game..",False
ORD486563,ID0589708331,2019-02-15,Thompson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",10220,114.345,-37.82086500000001,144.9548784,0,10334.345,Summer,False,1.1416,bought this for my father who would have trouble using a computer. he's picking up on it very quickly. it keeps him entertained. good reliable device.,True
ORD015302,ID3114182130,2019-03-24,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Alcon 10', 1)]",18310,78.37,-37.8109799,144.96377990000005,25,13810.87,Autumn,True,0.988,"great phone, great price. great phone. bought it used from this company and i'm very happy with it. it wad exactly they way they described it. would buy from them again if needed.",True
ORD267571,ID6167489417,2019-08-24,Thompson,"[('Thunder line', 2), ('iStream', 2), ('pearTV', 1)]",10970,63.59,-37.810072,144.9576654,10,9936.59,Winter,True,0.9758,don't buy it the cellphone just stopped working one day. it worked two months. worst invest ever.,False
ORD418841,ID0287630666,2019-03-11,Thompson,"[('Candle Inferno', 1), ('iStream', 2), ('Universe Note', 2), ('Thunder line', 2)]",11990,121.005,-37.8038209,144.94737450000005,15,10312.505,Autumn,True,0.9858,great phone just annoying advertisements wife loves it just has advertisements that get annoying fast have to exit adds before answering calls 80% of the time,True
ORD371220,ID0248236928,2019-12-07,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680,83.47,-37.8260228,145.0010929,0,3763.47,Summer,False,1.857,"it is perfect, it is perfect,",True
ORD064145,ID2183271187,2019-05-14,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Universe Note', 2)]",8425,79.2,-37.8067051,144.9627941,5,8082.95,Autumn,True,1.4508,great smartphone. perfect great smartphone. perfect. just like new at a great price. no blemishes. excellent seller description of smartphone. 64 gb verizon model.,True
ORD170092,ID1449431597,2019-07-07,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",7290,78.55,-37.8134021,144.9739325,10,6639.55,Winter,True,0.6947,great battery life best phone ever,True
ORD035685,ID0589747750,2019-01-20,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",27155,60.9,-37.8213485,144.95376130000002,15,23142.65,Summer,False,1.1309,"received 64gb instead of 256gb paid for a 256gb gold xsmax, but received a 64gb gray xs max. sigh",False
ORD347864,ID0847530926,2019-04-04,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1), ('Alcon 10', 2), ('pearTV', 1)]",30710,63.6,-37.8223696,144.96770969999997,25,23096.1,Autumn,True,0.4503,"decent cheap phone camera slow, in screen fingerprint reader slow, will not play fortnite.. no compatible gpu's. does not work fully on at&t as seller describes - you only get 3g and edge service. returning...",False
ORD329732,ID1986325609,2019-12-19,Bakers,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,37.66,-37.8054396,144.9988492,10,10135.66,Summer,True,0.5987,"cuts out terribly when calling since the 1st week i had this phone everyone who called me, constantly told me that they only hear 1 out of 3 words i was saying due to the phone cutting out. i would never ever buy a refurbished phone again!",False
ORD282944,ID0579512456,2019-02-18,Thompson,"[('Alcon 10', 1), ('Toshika 750', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",21030,49.55,-37.81392,144.9481385,25,15822.05,Summer,False,0.1677,one star trash,False
ORD387462,ID0060095777,2019-09-20,Nickolson,"[('Thunder line', 1), ('Universe Note', 2), ('Lucent 330S', 2), ('Alcon 10', 1)]",20490,77.39,-37.81550170000001,144.97735269999995,5,19542.89,Spring,False,0.7676,decent tablet. access to candle and pretty much all your google apps.,True
ORD100545,ID0331164165,2019-12-23,Nickolson,"[('pearTV', 1), ('Alcon 10', 1)]",15260,108.32,-37.7997185,144.97096100000005,0,15368.32,Summer,True,2.1049,easy to order. like it,True
ORD427881,ID0247417839,2019-02-02,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1), ('iStream', 2)]",5885,25.81,-37.8181208,144.9693491,5,5616.56,Summer,False,0.0557,no access to the internet.........won't recommend!,False
ORD056248,ID0163634513,2019-05-26,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('Lucent 330S', 1)]",3840,82.34,-37.82420020000001,144.9526999,25,2962.34,Autumn,True,1.3754,"no straight talk love the phone, is what i wanted, a simple durable flip phone to talk on when i am out in the field. will not work on straight talk or anyone other than verizon!!!!",True
ORD486689,ID0635560527,2019-08-04,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",30225,77.46,-37.811788,144.9567909,5,28791.21,Winter,True,0.8606,we purchased this as a gift. researching and word of mouth led us to purchase this one. very user friendly.,True
ORD148622,ID6167359500,2019-07-28,Nickolson,"[('iAssist Line', 1), ('pearTV', 2)]",14845,79.3,-37.8091394,144.9731543,25,11213.05,Winter,True,1.0992,great look! works great!,True
ORD496675,ID0664380200,2019-05-25,Nickolson,"[('Universe Note', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",29120,61.89,-37.81957020000001,144.9692636,10,26269.89,Autumn,False,0.1115,arrived sooner than expected definitely is great,True
ORD453287,ID0440051918,2019-10-04,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",3835,65.36,-37.8213317,144.99345119999995,25,2941.61,Spring,False,1.2715,not the best won't recommend to others or buy again. the phones screen doesn't work all that well.,False
ORD238341,ID6167417893,2019-12-04,Thompson,"[('Thunder line', 2), ('iStream', 1)]",4510,95.4,-37.8167573,144.95427709999996,5,4379.9,Summer,True,0.7801,great features for the price this is my third lucent g. love the blush pink metallic color. my only problem with these phones is with the battery. lasts about two years then overheats and won't hold charge. not a big enough issue for me. the price and features negates this one flaw,True
ORD021769,ID0814520157,2019-04-19,Thompson,"[('Alcon 10', 2), ('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 1)]",37105,51.15,-37.811521,144.957735,25,27879.9,Autumn,False,0.9467,"phone is hacked! so the phone continues to be hacked everyday since i got it. we’ve hard reset the phone, been to the cell phone place, nothing works! will not be purchasing again. i would like to have my money back",False
ORD105224,ID4807112217,2019-09-19,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Toshika 750', 1), ('iStream', 2)]",9295,82.89,-37.80058920000001,144.93735569999996,0,9377.89,Spring,False,1.5935,sweet awsome thank you works like new .,True
ORD467963,ID0781005197,2019-06-25,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",7130,78.51,-37.8054246,144.9521368,5,6852.01,Winter,True,0.9218,great phone bought this for my daughter and she loves it.,True
ORD334977,ID4716795476,2019-12-18,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('Olivia x460', 1)]",5535,76.9,-37.8192011,144.9530605,0,5611.9,Summer,True,0.8976,"vendedor no confiable no cumplió en nada,",False
ORD258078,ID0814520157,2019-02-04,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",4115,75.15,-37.811521,144.957735,5,3984.4,Summer,False,0.9467,five stars the phone came fast and wprks great,True
ORD369364,ID1462398968,2019-08-05,Bakers,"[('Lucent 330S', 2), ('Thunder line', 1), ('Universe Note', 1)]",8090,40.865,-37.8201747,145.01397980000004,5,7726.365,Winter,True,2.0005,"a good option for a new phone excelent phone, make gread pictures too.",True
ORD119252,ID0579994871,2019-06-09,Thompson,"[('pearTV', 1), ('iStream', 2)]",6610,68.59,-37.8031529,144.93673049999995,5,6348.09,Winter,False,1.3964,like new the phone works perfectly fine.,True
ORD253509,ID1982493378,2019-10-12,Thompson,"[('Olivia x460', 1), ('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",14315,87.83,-37.8011223,144.94637769999997,0,14402.83,Spring,True,1.2872,"terrible battery battery is terrible, not even even good for 4 hours",False
ORD336732,ID5957906915,2019-09-05,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,109.86,-37.8041039,144.9738665,10,1603.86,Spring,True,1.6572,it was very easy to set up and my family love it’s!,True
ORD088815,ID0277517041,2019-01-12,Thompson,"[('Universe Note', 2), ('iAssist Line', 2)]",11350,95.24,-37.8062827,144.9584448,10,10310.24,Summer,True,1.2276,amazing conforme,True
ORD207612,ID0589402311,2019-02-21,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",8670,94.82,-37.810034,144.9697155,0,8764.82,Summer,True,0.9531,"best value in phablets! love this phone, perfect size and with a waterproof case it may be a way better deal than the s7 edge.",True
ORD321281,ID6280295068,2019-10-12,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",9005,107.44,-37.8231907,144.98883500000005,5,8662.19,Spring,True,1.5728,great phone but the screen scratches easily the phone works and runs great but within a week the screen was very scratched up,True
ORD364057,ID2277912680,2019-03-04,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Thunder line', 1), ('pearTV', 2)]",20350,66.32,-37.8225599,144.9380572,25,15328.82,Autumn,False,1.3562,battery life sucks but i knew that going in battery life sucks but i knew that going in. pictures are amazing and the phone rings like a laptop.,True
ORD448138,ID2191736650,2019-06-05,Nickolson,"[('pearTV', 1), ('Toshika 750', 1)]",10630,67.81,-37.8225205,144.9555842,0,10697.81,Winter,False,1.3036,five stars work great,True
ORD349491,ID6167285769,2019-04-15,Nickolson,"[('iStream', 2), ('iAssist Line', 2)]",4750,78.57,-37.810362700000006,144.9607907,5,4591.07,Autumn,True,1.1972,great phone great phone at a great price. was new in box unlike some others claiming to be new but are refurbished. buy from cell-sell and you wont be disappointed.,True
ORD020503,ID0107167010,2019-04-05,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",11830,64.65,-37.8203816,144.9653528,25,8937.15,Autumn,False,0.4193,"great product, great price excellent phone, as described, and it was a great price!! shipped quickly. highly reccommend this seller.",True
ORD039175,ID0580158980,2019-02-06,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('pearTV', 2), ('Lucent 330S', 2)]",21980,81.71,-37.7996716,144.93703440000004,25,16566.71,Summer,False,1.6952,"nice and compact beautiful design, nice and compact.",True
ORD167171,ID4633770164,2019-11-10,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Thunder line', 1)]",11410,74.13,-37.8070811,144.94490009999996,15,9772.63,Spring,False,0.6511,"good value.. bought this for a gift, works well. condition is like new",True
ORD406905,ID0282825740,2019-02-24,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Olivia x460', 2)]",22810,96.06,-37.8023329,144.9528168,5,21765.56,Summer,True,1.2572,five stars very good!,True
ORD109100,ID0702452232,2019-12-19,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Toshika 750', 1), ('iStream', 1)]",17780,78.65,-37.8052077,144.9418407,25,13413.65,Summer,True,0.9498,issues connecting to wifi it will not connect to our wifi. i've been reading in forums and a lot of people are having this problem. i've checked router settings and nothing has worked.,False
ORD303004,ID0579986298,2019-01-07,Thompson,"[('pearTV', 2), ('Thunder line', 2), ('iStream', 2), ('Lucent 330S', 2)]",19740,65.86,-37.8123341,144.9468664,15,16844.86,Summer,False,0.0417,five stars like it so much i bought two,True
ORD072833,ID4716795629,2019-04-07,Thompson,"[('Universe Note', 2), ('Toshika 750', 1), ('iAssist Line', 2), ('iStream', 2)]",15970,64.41,-37.8188014,144.9531468,10,14437.41,Autumn,False,0.8666,very satisfied better than what i expected works perfect.,True
ORD408622,ID0775945931,2019-11-28,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360,104.8,-37.8054993,144.9591122,15,8060.8,Spring,True,1.3265,"great purchase so far this is well worth buying. looks brand new, everything functions properly. glad i took a chance on a refurbished phone.",True
ORD462223,ID0774566816,2019-08-01,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1)]",4680,51.82,-37.805888,144.9561775,25,3561.82,Winter,False,1.101,stop working in a few days --- stay away the screen blacked out in a few days. i have returned it as it was defective. the company refused and asked us to send a pre-paid postage to them so we could pay for the shipment for their defective phone. we are still working with the company and would keep you informed.,False
ORD020336,ID0767729209,2019-08-27,Thompson,"[('Toshika 750', 2), ('iStream', 2)]",8940,47.95,-37.807405,144.9438853,0,8987.95,Winter,False,0.6498,phone not refurbished battery was defective. item returned.,False
ORD214172,ID0282825823,2019-11-23,Thompson,"[('Universe Note', 1), ('Olivia x460', 1), ('Thunder line', 2)]",9035,66.95,-37.8026232,144.9486575,5,8650.2,Spring,False,1.1274,"touch screem stop working i read some reviews before but dind't pay attention. got it on june..., touch screen stop working as i saw it on the reviewe. i ignored the reviews and i regret",False
ORD049021,ID6206936510,2019-07-17,Thompson,"[('Universe Note', 2), ('pearTV', 1)]",13210,115.08,-37.80589620000001,144.9443458,15,11343.58,Winter,True,0.7915,love my mine! works great with gold! and i have all my best movies!,True
